LogID,UserID,FeatureAccessed,MinuteSpent,LogDate
LOG_user_0568_72,user_0568,Dashboard,19,2025-11-30
LOG_user_0568_73,user_0568,User Management,34,2025-11-06
LOG_user_0568_76,user_0568,Dashboard,2,2025-10-02
LOG_user_0568_77,user_0568,API Integrations,8,2025-09-07
LOG_user_0568_80,user_0568,User Management,31,2025-10-28
LOG_user_0569_0,user_0569,User Management,54,2025-04-25
LOG_user_0569_1,user_0569,Export Reports,54,2025-04-25
LOG_user_0569_2,user_0569,Dashboard,58,2025-05-31
LOG_user_0569_3,user_0569,API Integrations,58,2025-07-01
LOG_user_0569_4,user_0569,Export Reports,24,2025-06-24
LOG_user_0569_5,user_0569,API Integrations,5,2025-06-06
LOG_user_0569_6,user_0569,API Integrations,48,2025-04-10
LOG_user_0569_7,user_0569,User Management,48,2025-07-08
LOG_user_0569_8,user_0569,Dashboard,4,2025-06-10
LOG_user_0569_9,user_0569,User Management,5,2025-06-28
LOG_user_0569_10,user_0569,User Management,43,2025-06-17
LOG_user_0569_11,user_0569,Dashboard,41,2025-05-25
LOG_user_0569_12,user_0569,Export Reports,49,2025-07-03
LOG_user_0569_13,user_0569,Dashboard,45,2025-05-30
LOG_user_0569_14,user_0569,Export Reports,42,2025-07-05
LOG_user_0569_15,user_0569,Export Reports,57,2025-05-18
LOG_user_0569_16,user_0569,Dashboard,7,2025-06-19
LOG_user_0569_17,user_0569,Dashboard,29,2025-04-24
LOG_user_0569_18,user_0569,User Management,58,2025-04-19
LOG_user_0569_19,user_0569,Export Reports,20,2025-04-18
LOG_user_0569_20,user_0569,Dashboard,56,2025-06-12
LOG_user_0569_21,user_0569,Export Reports,48,2025-04-16
LOG_user_0569_22,user_0569,User Management,3,2025-05-26
LOG_user_0569_23,user_0569,Dashboard,51,2025-05-24
LOG_user_0569_24,user_0569,Export Reports,42,2025-05-22
LOG_user_0569_25,user_0569,Dashboard,38,2025-06-24
LOG_user_0569_26,user_0569,API Integrations,26,2025-06-24
LOG_user_0569_27,user_0569,API Integrations,40,2025-05-26
LOG_user_0569_28,user_0569,User Management,36,2025-06-17
LOG_user_0569_29,user_0569,Export Reports,52,2025-05-24
LOG_user_0570_1,user_0570,User Management,1,2025-09-25
LOG_user_0570_2,user_0570,Dashboard,54,2025-09-22
LOG_user_0570_3,user_0570,Export Reports,11,2025-12-21
LOG_user_0570_5,user_0570,User Management,16,2025-11-02
LOG_user_0570_6,user_0570,Export Reports,54,2025-09-15
LOG_user_0570_12,user_0570,API Integrations,12,2025-09-18
LOG_user_0570_13,user_0570,User Management,46,2025-10-28
LOG_user_0570_14,user_0570,Export Reports,5,2025-09-21
LOG_user_0570_18,user_0570,Dashboard,58,2025-09-05
LOG_user_0570_19,user_0570,Dashboard,7,2025-11-30
LOG_user_0570_21,user_0570,Dashboard,14,2025-11-11
LOG_user_0570_23,user_0570,Dashboard,41,2025-11-02
LOG_user_0570_26,user_0570,User Management,24,2025-12-24
LOG_user_0570_34,user_0570,User Management,24,2025-11-26
LOG_user_0570_35,user_0570,User Management,50,2025-12-18
LOG_user_0570_36,user_0570,API Integrations,46,2025-09-30
LOG_user_0570_39,user_0570,Dashboard,22,2025-08-24
LOG_user_0570_41,user_0570,API Integrations,45,2025-12-10
LOG_user_0570_42,user_0570,API Integrations,33,2025-09-03
LOG_user_0571_1,user_0571,API Integrations,23,2025-08-09
LOG_user_0571_3,user_0571,Dashboard,51,2025-12-01
LOG_user_0571_4,user_0571,Export Reports,45,2025-11-15
LOG_user_0571_5,user_0571,User Management,42,2025-10-13
LOG_user_0571_6,user_0571,API Integrations,41,2025-08-31
LOG_user_0571_7,user_0571,Dashboard,1,2025-08-14
LOG_user_0571_9,user_0571,API Integrations,19,2025-08-01
LOG_user_0571_11,user_0571,Export Reports,25,2025-10-26
LOG_user_0571_12,user_0571,API Integrations,26,2025-12-08
LOG_user_0571_13,user_0571,User Management,29,2025-12-13
LOG_user_0571_14,user_0571,API Integrations,57,2025-08-21
LOG_user_0571_15,user_0571,Export Reports,13,2025-05-20
LOG_user_0571_16,user_0571,API Integrations,35,2025-06-15
LOG_user_0571_17,user_0571,Dashboard,33,2025-07-22
LOG_user_0571_19,user_0571,API Integrations,46,2025-03-30
LOG_user_0571_20,user_0571,User Management,42,2025-08-13
LOG_user_0571_21,user_0571,Export Reports,56,2025-06-09
LOG_user_0571_23,user_0571,Export Reports,48,2025-08-06
LOG_user_0571_24,user_0571,Export Reports,56,2025-10-14
LOG_user_0571_25,user_0571,User Management,35,2025-09-23
LOG_user_0571_27,user_0571,Dashboard,50,2025-04-11
LOG_user_0571_29,user_0571,API Integrations,37,2025-12-24
LOG_user_0571_31,user_0571,User Management,39,2025-10-23
LOG_user_0571_32,user_0571,User Management,43,2025-11-18
LOG_user_0571_34,user_0571,API Integrations,33,2025-10-25
LOG_user_0571_35,user_0571,Export Reports,50,2025-12-29
LOG_user_0571_36,user_0571,Export Reports,30,2025-07-14
LOG_user_0571_37,user_0571,Dashboard,56,2025-07-16
LOG_user_0571_38,user_0571,User Management,55,2025-11-29
LOG_user_0571_39,user_0571,API Integrations,12,2025-07-05
LOG_user_0571_40,user_0571,User Management,39,2025-05-06
LOG_user_0571_41,user_0571,Export Reports,41,2025-10-11
LOG_user_0571_42,user_0571,API Integrations,41,2025-05-25
LOG_user_0571_44,user_0571,User Management,46,2025-03-17
LOG_user_0571_45,user_0571,User Management,59,2025-05-18
LOG_user_0571_47,user_0571,Export Reports,16,2025-12-13
LOG_user_0571_48,user_0571,Dashboard,26,2025-05-05
LOG_user_0571_49,user_0571,Dashboard,55,2025-12-17
LOG_user_0571_51,user_0571,User Management,18,2025-05-27
LOG_user_0571_52,user_0571,Export Reports,11,2025-09-01
LOG_user_0571_53,user_0571,Export Reports,43,2025-05-10
LOG_user_0571_54,user_0571,API Integrations,14,2025-05-02
LOG_user_0571_58,user_0571,Dashboard,7,2025-12-20
LOG_user_0571_59,user_0571,API Integrations,9,2025-12-12
LOG_user_0571_60,user_0571,Dashboard,39,2025-10-15
LOG_user_0571_62,user_0571,User Management,6,2025-08-19
LOG_user_0571_63,user_0571,Export Reports,24,2025-03-31
LOG_user_0571_64,user_0571,API Integrations,50,2025-03-20
LOG_user_0571_65,user_0571,Export Reports,15,2025-10-29
LOG_user_0571_66,user_0571,Dashboard,2,2025-11-15
LOG_user_0571_68,user_0571,User Management,5,2025-07-18
LOG_user_0571_69,user_0571,API Integrations,4,2025-10-03
LOG_user_0571_70,user_0571,User Management,31,2025-08-10
LOG_user_0571_71,user_0571,Dashboard,9,2025-12-11
LOG_user_0571_72,user_0571,Export Reports,42,2025-06-25
LOG_user_0571_76,user_0571,Dashboard,3,2025-05-09
LOG_user_0571_77,user_0571,User Management,11,2025-05-31
LOG_user_0571_78,user_0571,Dashboard,41,2025-11-09
LOG_user_0571_80,user_0571,Export Reports,43,2025-10-07
LOG_user_0571_82,user_0571,Export Reports,41,2025-06-28
LOG_user_0571_83,user_0571,User Management,10,2025-09-13
LOG_user_0571_84,user_0571,API Integrations,10,2025-05-04
LOG_user_0571_85,user_0571,User Management,23,2025-05-03
LOG_user_0571_86,user_0571,Dashboard,9,2025-06-24
LOG_user_0571_87,user_0571,User Management,26,2025-12-16
LOG_user_0571_88,user_0571,API Integrations,36,2025-07-20
LOG_user_0571_89,user_0571,API Integrations,30,2025-12-08
LOG_user_0571_90,user_0571,Dashboard,51,2025-10-12
LOG_user_0571_91,user_0571,Export Reports,16,2025-05-28
LOG_user_0571_92,user_0571,Dashboard,26,2025-03-24
LOG_user_0571_93,user_0571,Dashboard,46,2025-03-21
LOG_user_0571_94,user_0571,Export Reports,5,2025-08-15
LOG_user_0571_95,user_0571,Export Reports,7,2025-11-27
LOG_user_0571_96,user_0571,Export Reports,32,2025-06-03
LOG_user_0571_97,user_0571,User Management,42,2025-05-15
LOG_user_0571_98,user_0571,API Integrations,40,2025-04-25
LOG_user_0571_99,user_0571,Dashboard,16,2025-03-21
LOG_user_0571_101,user_0571,API Integrations,25,2025-05-30
LOG_user_0571_102,user_0571,Export Reports,28,2025-11-24
LOG_user_0571_103,user_0571,Export Reports,51,2025-07-29
LOG_user_0571_104,user_0571,Dashboard,18,2025-07-08
LOG_user_0572_0,user_0572,API Integrations,35,2025-12-19
LOG_user_0572_3,user_0572,User Management,55,2025-12-19
LOG_user_0572_10,user_0572,User Management,11,2025-12-26
LOG_user_0572_13,user_0572,API Integrations,20,2025-10-17
LOG_user_0572_17,user_0572,User Management,21,2025-12-30
LOG_user_0572_18,user_0572,Export Reports,26,2025-12-20
LOG_user_0572_19,user_0572,Dashboard,15,2025-12-20
LOG_user_0572_20,user_0572,Dashboard,23,2025-12-21
LOG_user_0572_21,user_0572,Export Reports,5,2025-10-13
LOG_user_0572_22,user_0572,User Management,16,2025-11-10
LOG_user_0572_30,user_0572,API Integrations,38,2025-11-05
LOG_user_0572_33,user_0572,User Management,10,2025-12-18
LOG_user_0572_42,user_0572,Export Reports,26,2025-11-23
LOG_user_0572_43,user_0572,Dashboard,34,2025-10-11
LOG_user_0572_57,user_0572,API Integrations,56,2025-11-11
LOG_user_0572_62,user_0572,Dashboard,42,2025-11-10
LOG_user_0572_63,user_0572,User Management,5,2025-11-14
LOG_user_0572_65,user_0572,API Integrations,30,2025-10-14
LOG_user_0572_68,user_0572,API Integrations,3,2025-10-30
LOG_user_0572_72,user_0572,User Management,39,2025-11-30
LOG_user_0572_81,user_0572,API Integrations,55,2025-12-14
LOG_user_0572_84,user_0572,User Management,5,2025-11-03
LOG_user_0572_89,user_0572,Dashboard,22,2025-12-04
LOG_user_0572_91,user_0572,User Management,39,2025-12-22
LOG_user_0572_94,user_0572,API Integrations,48,2025-11-21
LOG_user_0572_101,user_0572,User Management,29,2025-11-06
LOG_user_0572_110,user_0572,API Integrations,8,2025-10-20
LOG_user_0572_114,user_0572,User Management,43,2025-09-25
LOG_user_0572_116,user_0572,Export Reports,36,2025-12-13
LOG_user_0572_137,user_0572,Export Reports,59,2025-10-18
LOG_user_0572_139,user_0572,API Integrations,27,2025-12-08
LOG_user_0573_0,user_0573,Export Reports,26,2025-10-11
LOG_user_0573_5,user_0573,Dashboard,22,2025-12-07
LOG_user_0573_8,user_0573,Export Reports,55,2025-10-20
LOG_user_0573_10,user_0573,Dashboard,26,2025-12-05
LOG_user_0573_18,user_0573,User Management,23,2025-12-02
LOG_user_0573_19,user_0573,API Integrations,32,2025-11-07
LOG_user_0573_22,user_0573,Export Reports,3,2025-10-30
LOG_user_0573_23,user_0573,API Integrations,9,2025-10-13
LOG_user_0573_24,user_0573,User Management,12,2025-11-12
LOG_user_0573_29,user_0573,User Management,11,2025-12-23
LOG_user_0573_34,user_0573,Export Reports,56,2025-10-29
LOG_user_0573_39,user_0573,API Integrations,58,2025-12-06
LOG_user_0573_50,user_0573,Dashboard,18,2025-11-07
LOG_user_0573_52,user_0573,User Management,49,2025-10-26
LOG_user_0573_58,user_0573,Dashboard,2,2025-10-12
LOG_user_0573_62,user_0573,Export Reports,32,2025-12-19
LOG_user_0573_70,user_0573,Export Reports,19,2025-12-22
LOG_user_0573_72,user_0573,Dashboard,53,2025-10-29
LOG_user_0573_75,user_0573,API Integrations,53,2025-11-09
LOG_user_0573_78,user_0573,Export Reports,28,2025-10-13
LOG_user_0573_83,user_0573,Dashboard,3,2025-12-10
LOG_user_0573_86,user_0573,Dashboard,17,2025-12-17
LOG_user_0573_93,user_0573,API Integrations,50,2025-11-19
LOG_user_0573_95,user_0573,Export Reports,41,2025-10-18
LOG_user_0573_100,user_0573,API Integrations,49,2025-10-12
LOG_user_0573_105,user_0573,User Management,21,2025-10-12
LOG_user_0573_107,user_0573,API Integrations,31,2025-12-29
LOG_user_0574_1,user_0574,User Management,4,2025-08-03
LOG_user_0574_2,user_0574,Export Reports,12,2025-11-04
LOG_user_0574_3,user_0574,Dashboard,21,2025-11-12
LOG_user_0574_5,user_0574,Export Reports,13,2025-10-29
LOG_user_0574_7,user_0574,API Integrations,50,2025-12-08
LOG_user_0574_8,user_0574,User Management,40,2025-08-13
LOG_user_0574_14,user_0574,Export Reports,1,2025-11-25
LOG_user_0574_22,user_0574,Dashboard,26,2025-11-08
LOG_user_0574_23,user_0574,User Management,10,2025-09-19
LOG_user_0574_24,user_0574,API Integrations,5,2025-12-29
LOG_user_0574_28,user_0574,Dashboard,27,2025-08-29
LOG_user_0574_29,user_0574,Export Reports,41,2025-08-25
LOG_user_0574_30,user_0574,Export Reports,4,2025-11-19
LOG_user_0574_39,user_0574,API Integrations,26,2025-08-05
LOG_user_0574_41,user_0574,API Integrations,13,2025-11-10
LOG_user_0574_42,user_0574,Export Reports,56,2025-11-28
LOG_user_0574_49,user_0574,API Integrations,59,2025-09-21
LOG_user_0574_51,user_0574,Dashboard,49,2025-12-28
LOG_user_0574_52,user_0574,Export Reports,6,2025-09-05
LOG_user_0574_54,user_0574,API Integrations,18,2025-10-31
LOG_user_0574_55,user_0574,API Integrations,2,2025-09-11
LOG_user_0574_57,user_0574,API Integrations,42,2025-07-30
LOG_user_0574_59,user_0574,User Management,24,2025-08-09
LOG_user_0574_60,user_0574,API Integrations,17,2025-10-05
LOG_user_0574_61,user_0574,API Integrations,24,2025-08-23
LOG_user_0574_62,user_0574,Export Reports,39,2025-09-26
LOG_user_0574_64,user_0574,User Management,11,2025-12-15
LOG_user_0574_67,user_0574,User Management,51,2025-08-28
LOG_user_0574_69,user_0574,Dashboard,37,2025-10-03
LOG_user_0574_70,user_0574,User Management,21,2025-12-04
LOG_user_0574_71,user_0574,API Integrations,57,2025-07-29
LOG_user_0574_73,user_0574,Dashboard,19,2025-09-27
LOG_user_0575_4,user_0575,User Management,13,2025-12-29
LOG_user_0575_5,user_0575,Export Reports,48,2025-11-07
LOG_user_0575_8,user_0575,API Integrations,15,2025-10-03
LOG_user_0575_9,user_0575,API Integrations,59,2025-11-11
LOG_user_0575_10,user_0575,User Management,39,2025-08-28
LOG_user_0575_11,user_0575,Export Reports,57,2025-12-13
LOG_user_0575_14,user_0575,Dashboard,45,2025-09-16
LOG_user_0575_16,user_0575,User Management,12,2025-12-31
LOG_user_0575_17,user_0575,User Management,31,2025-09-26
LOG_user_0575_21,user_0575,Export Reports,25,2025-12-07
LOG_user_0575_22,user_0575,Dashboard,9,2025-08-22
LOG_user_0575_23,user_0575,Export Reports,37,2025-12-13
LOG_user_0575_24,user_0575,Dashboard,55,2025-12-25
LOG_user_0575_25,user_0575,User Management,37,2025-11-13
LOG_user_0575_26,user_0575,Dashboard,52,2025-08-17
LOG_user_0575_27,user_0575,Dashboard,11,2025-12-13
LOG_user_0575_29,user_0575,Export Reports,1,2025-08-11
LOG_user_0575_31,user_0575,API Integrations,59,2025-09-20
LOG_user_0575_32,user_0575,User Management,45,2025-11-11
LOG_user_0575_38,user_0575,Export Reports,30,2025-09-09
LOG_user_0575_40,user_0575,API Integrations,45,2025-09-02
LOG_user_0575_43,user_0575,User Management,44,2025-10-12
LOG_user_0575_44,user_0575,Export Reports,48,2025-09-30
LOG_user_0575_46,user_0575,User Management,27,2025-09-20
LOG_user_0575_47,user_0575,Dashboard,42,2025-11-16
LOG_user_0576_0,user_0576,API Integrations,31,2025-04-18
LOG_user_0576_1,user_0576,API Integrations,20,2025-03-05
LOG_user_0576_3,user_0576,Export Reports,35,2025-10-17
LOG_user_0576_4,user_0576,Export Reports,12,2025-08-08
LOG_user_0576_5,user_0576,Dashboard,56,2025-11-27
LOG_user_0576_7,user_0576,Export Reports,58,2025-07-29
LOG_user_0576_8,user_0576,User Management,45,2025-05-29
LOG_user_0576_9,user_0576,Dashboard,22,2025-03-03
LOG_user_0576_10,user_0576,API Integrations,47,2025-04-01
LOG_user_0576_11,user_0576,Export Reports,34,2025-09-16
LOG_user_0576_12,user_0576,API Integrations,18,2025-04-23
LOG_user_0576_13,user_0576,API Integrations,5,2025-08-12
LOG_user_0576_14,user_0576,Dashboard,58,2025-12-24
LOG_user_0576_15,user_0576,Dashboard,3,2025-06-23
LOG_user_0576_16,user_0576,Export Reports,47,2025-03-15
LOG_user_0576_17,user_0576,Dashboard,48,2025-12-05
LOG_user_0576_18,user_0576,User Management,24,2025-10-31
LOG_user_0576_19,user_0576,User Management,3,2025-12-27
LOG_user_0576_20,user_0576,API Integrations,40,2025-09-05
LOG_user_0576_21,user_0576,User Management,6,2025-10-29
LOG_user_0576_22,user_0576,API Integrations,30,2025-09-06
LOG_user_0576_23,user_0576,User Management,48,2025-08-06
LOG_user_0576_24,user_0576,Dashboard,37,2025-09-21
LOG_user_0576_25,user_0576,Export Reports,14,2025-04-13
LOG_user_0576_26,user_0576,Export Reports,50,2025-03-10
LOG_user_0576_27,user_0576,Dashboard,2,2025-11-18
LOG_user_0576_28,user_0576,API Integrations,20,2025-06-19
LOG_user_0576_30,user_0576,User Management,2,2025-04-30
LOG_user_0576_31,user_0576,Dashboard,57,2025-10-14
LOG_user_0576_32,user_0576,Dashboard,5,2025-10-24
LOG_user_0576_34,user_0576,User Management,40,2025-07-16
LOG_user_0576_35,user_0576,User Management,36,2025-04-29
LOG_user_0576_36,user_0576,User Management,17,2025-04-17
LOG_user_0576_37,user_0576,Dashboard,42,2025-04-13
LOG_user_0576_38,user_0576,API Integrations,15,2025-11-21
LOG_user_0576_39,user_0576,Dashboard,10,2025-03-17
LOG_user_0576_41,user_0576,API Integrations,59,2025-06-28
LOG_user_0576_42,user_0576,User Management,59,2025-12-05
LOG_user_0576_43,user_0576,API Integrations,8,2025-05-23
LOG_user_0576_44,user_0576,Export Reports,2,2025-09-01
LOG_user_0576_45,user_0576,User Management,19,2025-06-24
LOG_user_0576_46,user_0576,Export Reports,53,2025-08-09
LOG_user_0576_47,user_0576,User Management,25,2025-06-27
LOG_user_0576_48,user_0576,Dashboard,42,2025-04-14
LOG_user_0576_49,user_0576,User Management,37,2025-10-22
LOG_user_0576_50,user_0576,API Integrations,32,2025-04-22
LOG_user_0576_51,user_0576,Dashboard,50,2025-05-06
LOG_user_0576_52,user_0576,Export Reports,24,2025-09-21
LOG_user_0576_53,user_0576,User Management,52,2025-04-26
LOG_user_0576_54,user_0576,Export Reports,32,2025-05-19
LOG_user_0577_19,user_0577,User Management,26,2025-12-15
LOG_user_0577_38,user_0577,API Integrations,47,2025-12-25
LOG_user_0577_60,user_0577,User Management,36,2025-12-25
LOG_user_0577_65,user_0577,User Management,33,2025-12-10
LOG_user_0577_68,user_0577,API Integrations,28,2025-12-13
LOG_user_0577_77,user_0577,User Management,40,2025-12-29
LOG_user_0577_89,user_0577,User Management,6,2025-12-09
LOG_user_0577_96,user_0577,Dashboard,7,2025-12-07
LOG_user_0578_0,user_0578,Export Reports,16,2025-09-03
LOG_user_0578_1,user_0578,Dashboard,39,2025-08-10
LOG_user_0578_3,user_0578,Export Reports,3,2025-10-28
LOG_user_0578_4,user_0578,User Management,24,2025-12-20
LOG_user_0578_5,user_0578,User Management,5,2025-12-04
LOG_user_0578_7,user_0578,User Management,31,2025-07-23
LOG_user_0578_10,user_0578,User Management,31,2025-06-28
LOG_user_0578_12,user_0578,API Integrations,59,2025-09-23
LOG_user_0578_13,user_0578,Export Reports,20,2025-12-27
LOG_user_0578_14,user_0578,Dashboard,19,2025-08-29
LOG_user_0578_15,user_0578,API Integrations,22,2025-05-29
LOG_user_0578_17,user_0578,User Management,42,2025-08-12
LOG_user_0578_18,user_0578,API Integrations,41,2025-11-30
LOG_user_0578_19,user_0578,User Management,50,2025-12-27
LOG_user_0578_20,user_0578,API Integrations,7,2025-12-09
LOG_user_0578_21,user_0578,Dashboard,3,2025-12-08
LOG_user_0578_25,user_0578,Dashboard,31,2025-07-06
LOG_user_0578_27,user_0578,API Integrations,26,2025-12-31
LOG_user_0578_28,user_0578,Export Reports,38,2025-09-03
LOG_user_0578_29,user_0578,API Integrations,37,2025-12-14
LOG_user_0578_31,user_0578,API Integrations,8,2025-06-19
LOG_user_0578_33,user_0578,Dashboard,21,2025-07-04
LOG_user_0578_34,user_0578,Dashboard,20,2025-10-24
LOG_user_0578_35,user_0578,API Integrations,23,2025-12-30
LOG_user_0578_36,user_0578,API Integrations,10,2025-08-10
LOG_user_0578_38,user_0578,Export Reports,37,2025-09-28
LOG_user_0578_40,user_0578,User Management,43,2025-12-04
LOG_user_0578_41,user_0578,Dashboard,4,2025-09-01
LOG_user_0578_43,user_0578,Export Reports,48,2025-12-09
LOG_user_0578_44,user_0578,Dashboard,10,2025-11-25
LOG_user_0578_45,user_0578,Dashboard,22,2025-11-23
LOG_user_0578_46,user_0578,API Integrations,44,2025-08-12
